LCOE for steam/electric cracker ($/t-ethylene),,,,,,,,,,,,,,,,,,,,,,,,,,,,
id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,id_LC,h2_consumption,h2_production,elec_consumption,ethane_consumption,natgas_consumption,natgas_production,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/t-ethylene),,
TX_F-CC90-NGin,0.0,0.0,3.0595587688286416,464.01125931296116,3.3311783767226464,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-34.76928353105901,47.40954301704173,835.8178322682011,,SW_F-CC90-NGin,0.0,0.0,4.239795417757876,464.01125931296116,3.4294983978627855,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-36.760735453199224,47.40954301704173,835.1049370161304,,
NCEN_F-CC90-NGin,0.0,0.0,4.657807227195023,464.01125931296116,3.3561484059144435,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-26.573643139032626,47.40954301704173,845.6366911477858,,TX_F-CC90-NGin,0.0,0.0,3.0595587688286416,464.01125931296116,3.3311783767226464,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-34.76928353105901,47.40954301704173,835.8178322682011,,
CEN_F-CC90-NGin,0.0,0.0,3.8091980756300496,464.01125931296116,3.356135157225414,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-30.635018559487417,47.40954301704173,840.7266933270769,,CEN_F-CC90-NGin,0.0,0.0,3.8091980756300496,464.01125931296116,3.356135157225414,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-30.635018559487417,47.40954301704173,840.7266933270769,,
SE_F-CC90-NGin,0.0,0.0,5.777770411889464,464.01125931296116,3.356133657373826,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-24.211753044850578,47.40954301704173,849.1185296781217,,NCEN_F-CC90-NGin,0.0,0.0,4.657807227195023,464.01125931296116,3.3561484059144435,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-26.573643139032626,47.40954301704173,845.6366911477858,,
MIDAT_F-CC90-NGin,0.0,0.0,5.959696341806941,464.01125931296116,3.356275393348916,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-22.25529868405648,47.40954301704173,851.2570517048084,,SE_F-CC90-NGin,0.0,0.0,5.777770411889464,464.01125931296116,3.356133657373826,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-24.211753044850578,47.40954301704173,849.1185296781217,,
NE_F-CC90-NGin,0.0,0.0,7.182968111959975,464.01125931296116,3.356237647083945,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-18.808549076550072,47.40954301704173,855.9270353362027,,MIDAT_F-CC90-NGin,0.0,0.0,5.959696341806941,464.01125931296116,3.356275393348916,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-22.25529868405648,47.40954301704173,851.2570517048084,,
CA_F-CC90-NGin-H2out,0.0,0.0,6.8003986557861325,20583111581.399403,47.472962275203464,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-92.27893314759929,109.18666235384795,20583112040.67552,,NE_F-CC90-NGin,0.0,0.0,7.182968111959975,464.01125931296116,3.356237647083945,0.0,258.2334009198329,141.334415469421,-46.79224006554788,-18.808549076550072,47.40954301704173,855.9270353362027,,
NW_F-CC90-NGin-H2out,0.0,0.0,4.992454034303528,20583111581.399403,47.47597290074092,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-91.37533013021505,109.18666235384795,20583112039.77419,,SW_F-CC90-NGin-H2out,0.0,0.0,5.210448041688899,464.01125931296116,47.47566491720893,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-84.66190041875748,109.18666235384795,929.3171651717099,,
SW_F-CC90-NGin-H2out,0.0,0.0,5.210448041688899,464.01125931296116,47.47566491720893,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-84.66190041875748,109.18666235384795,929.3171651717099,,TX_F-CC90-NGin-H2out,0.0,0.0,3.760009723277096,464.01125931296116,46.114588795636436,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-80.07548226791212,109.18666235384795,931.0920688825709,,
TX_F-CC90-NGin-H2out,0.0,0.0,3.760009723277096,464.01125931296116,46.114588795636436,0.0,280.92664042397126,153.76063060605685,-46.59224006526772,-80.07548226791212,109.18666235384795,931.0920688825709,,TX_F-NGin-H2out,0.0,0.0,0.0,464.01125931296116,46.114588795636436,0.0,236.7683070287798,129.5862977462161,-49.262240069007916,0.0,109.18666235384815,936.4048751684338,,
