source_file,id_LC,h2_consumption - ethanol upgrade,elec_consumption - ethanol upgrade,elec_consumption - ethanol prod.,elec_production - ethanol upgrade,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost - ethanol upgrade,investment_cost - ethanol prod.,fixed_om_cost - ethanol upgrade,fixed_om_cost - ethanol prod.,variable_om_cost - ethanol upgrade,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,elec_production,elec_consumption,biomass_consumption,investment_cost,fixed_om_cost,variable_om_cost,LCOE ($/MWh-fuel)
LCOE_BIOLF_2.csv,CA_Gasoline_Gasification_CCS_99_Wood,,,,,,,,,,,,,,-63.59464244790109,0.0001148130933746,0.0,19.719347433035715,75.41225167410714,34.829242770167426,25.63525283274142,13.364583333333334,105.36615040857733
LCOE_BIOLF_2.csv,NCEN_Gasoline_Gasification_CCS_99_Herb,,,,,,,,,,,,,,-41.9519255245408,5.9909284855124e-05,0.0,17.492809919591572,52.26708752638555,36.766385377727175,27.061041525466173,14.107898483137792,105.74335721705232
LCOE_BIOLF_2.csv,NCEN_Gasoline_Gasification_CCS_99_Wood,,,,,,,,,,,,,,-41.74649157535608,0.000400090388187,0.0,16.831799672759907,55.69623541637145,35.3770741358311,26.038471348319465,13.57479571111426,105.77228479942826
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_CCS_31_Wood,,,,,,,,,,,,,,-14.919656229597669,0.0002626578366667,0.0,1.2467371223680486,61.27814370692098,26.02582120187531,21.203015435647693,11.135492399206877,105.9698162942579
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_CCS_99_Herb,,,,,,,,,,,,,,-53.84791884497114,0.0001148130934021,0.0,11.642686554365078,69.62657192460317,37.15119228817859,27.344269688257512,14.255555555555556,106.1724719790822
LCOE_ETHANOL_UPGRADE_2.csv,CEN_Ethanol_to_Diesel,0.3711142030378256,0.0,0.7337572001067281,0.0,0.0,54.22683018178228,4.609900308235859,32.94383396942472,6.573147065040563e-06,18.049541328236973,1.3943039320060669e-06,10.573756333008005,-8.567839168721601,-13.713004912522706,7.033612443961301,,,,,,,106.26150985400038
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_Non_CCS_Herb,,,,,,,,,,,,,,0.0,0.0003026107447619,0.0,0.0,55.68188256210183,22.303097616811737,17.758570936437994,10.885278285347423,106.62913201144374
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_Non_CCS_Agri,,,,,,,,,,,,,,0.0,-0.0005537558597775,0.0,0.0,53.13407267579047,23.68074163089617,18.855503271560643,11.557652980965864,107.22741680335336
LCOE_BIOLF_2.csv,TX_Gasoline_Gasification_CCS_99_Wood,,,,,,,,,,,,,,-55.01336907280567,8.299840174869534e-05,0.0,11.127699281088512,76.06792253354193,35.50789534583418,26.134759252608514,13.624994073863366,107.4499844125326
LCOE_BIOLF_2.csv,SW_Gasoline_Gasification_CCS_31_Herb,,,,,,,,,,,,,,-17.745392130957125,-0.000652502226789,0.0,1.4497684323639075,62.59624509072832,27.406360661104788,22.32772920496592,11.726174496644296,107.76023325262332
LCOE_ETHANOL_UPGRADE_2.csv,NCEN_Ethanol_to_Diesel,0.402109481444812,0.0,0.8888428223873761,0.0,0.0,54.22683018178228,4.609927784903444,32.94383396942472,6.573147065040563e-06,18.049541328236973,1.3943039320060669e-06,10.573756333008005,-8.567839168721601,-11.98023785785572,7.033612443961301,,,,,,,108.18038528602256
LCOE_BIOLF_2.csv,SW_Gasoline_Gasification_CCS_31_Agri,,,,,,,,,,,,,,-18.96717692324377,0.000162114657458,0.0,1.541662720289702,60.42436244449144,29.143526363825483,23.74298334520456,12.46944385705223,108.35496392227708
LCOE_BIOLF_2.csv,SW_Gasoline_Gasification_CCS_31_Wood,,,,,,,,,,,,,,-17.6171301245834,0.0005777632462496,0.0,1.3716882416274694,67.45020649106303,25.930336062940867,21.125224504134028,11.094637817497649,109.35554075592589
LCOE_ETHANOL_UPGRADE_2.csv,SE_Ethanol_to_Diesel,0.4450643583513672,0.0,1.10583321732278,0.0,0.0,54.22683018178228,4.609895156360686,32.94383396942472,6.573147065040563e-06,18.049541328236973,1.3943039320060669e-06,10.573756333008005,-8.567839168721601,-10.94943224985559,7.033612443961301,,,,,,,109.47110353732192
LCOE_BIOLF_2.csv,CEN_Gasoline_Gasification_Non_CCS_Wood,,,,,,,,,,,,,,0.0,0.0002626578366667,0.0,0.0,61.27814370692098,21.32071681818624,16.976362142004206,10.405816259087905,109.981301584036
