source_file,id_LC,h2_consumption,elec_consumption,elec_consumption - ethanol prod.,elec_production,elec_production - ethanol prod.,biomass_consumption - ethanol prod.,natgas_consumption - ethanol prod.,investment_cost,investment_cost - ethanol prod.,fixed_om_cost,fixed_om_cost - ethanol prod.,variable_om_cost,variable_om_cost - ethanol prod.,modified capture cost,modified emissions cost,biomass_consumption,LCOE ($/MWh-fuel)
LCOE_BIOLF_6.csv,SW_Gasoline_Gasification_CCS_99_Wood,,15.262563021072438,,0.0,,,,35.22897631842335,,25.92946739958944,,13.51796801505174,,-54.40807616829139,0.0005598476929665,65.46454985888994,100.99600829242846
LCOE_BIOLF_6.csv,MIDAT_Gasoline_Gasification_CCS_31_Herb,,2.016250968514783,,0.0,,,,27.120526624594024,,22.094862643670453,,11.603876617307028,,-10.908382461436927,0.0006124278793406,49.13589216313277,101.06363898366148
LCOE_BIOLF_6.csv,MIDAT_Gasoline_Gasification_CCS_31_Agri,,2.135267971084714,,0.0,,,,28.721420480260644,,23.399097267786257,,12.288840262582056,,-11.54894262785944,0.0005855479706472,46.14376002917578,101.14002893100069
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_CCS_31_Wood,,1.512074159841292,,0.0,,,,26.039343663413288,,21.214032070185127,,11.141278163525577,,-12.420675719958036,0.0003876841980648,53.70457937745028,101.19101939865556
LCOE_BIOLF_6.csv,NE_FT_High_Jetfuel_CCS_84_Wood,,0.0,,-5.168310102543382,,,,42.30806545194535,,18.936159891754706,,21.388227288193264,,-21.478612658597577,0.0001135334059399,45.26287470227969,101.24851810643798
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_CCS_31_Agri,,1.3726653511090137,,0.0,,,,28.906661669452195,,23.550011690938565,,12.368098159509202,,-15.25588365672135,-0.0005365847387901,50.31939279534371,101.26040942489252
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_CCS_31_Herb,,1.2928095664477257,,0.0,,,,27.22499603427936,,22.179972984240678,,11.648575238283373,,-14.3017470780962,0.0002932272490583,53.66221245493604,101.70711242734002
LCOE_BIOLF_6.csv,CEN_Gasoline_Gasification_CCS_99_Wood,,13.766662039278634,,0.0,,,,35.358702508246644,,26.024949339782435,,13.567746199603436,,-45.758146934382026,0.0002545132194813,58.900693041261455,101.86086070701006
LCOE_BIOLF_6.csv,NCEN_Gasoline_Gasification_Non_CCS_Wood,,0.0,,0.0,,,,21.331794607851347,,16.985182697649282,,10.41122289924897,,0.0,0.0003876841980761,53.70457937745028,102.43316726639794
LCOE_BIOLF_6.csv,NE_Gasoline_Gasification_CCS_31_Wood,,2.35230362296254,,0.0,,,,26.273898803647068,,21.405122150314053,,11.241635687732344,,-9.3769180331607,0.00017323542604,50.7206515108188,102.61686697774014
LCOE_BIOLF_6.csv,TX_Gasoline_Gasification_CCS_99_Agri,,12.708906387366364,,0.0,,,,40.64514226567973,,29.91591018154184,,15.5962446410159,,-54.942735323854144,-0.0002298678515883,58.79757149834481,102.72080978224292
LCOE_BIOLF_6.csv,NE_FT_High_Jetfuel_CCS_84_Herb,,0.0,,-5.169405534266345,,,,43.505236602061615,,19.471987376992637,,21.993439755084182,,-20.93438750063556,0.0003791718892124,44.01908462715941,102.88633449828517
LCOE_ETHANOL_UPGRADE_6.csv,NW_Ethanol_to_Gasoline,0.0,0.0,0.7793740119685245,0.0,0.0,54.52565372188384,4.730176482709964,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-17.418144103900694,6.708108027454825,,103.13832142386528
LCOE_BIOLF_6.csv,NE_Gasoline_Gasification_CCS_31_Herb,,2.418939159821604,,0.0,,,,27.0181799989278,,22.01148171720689,,11.560086257596549,,-9.151588472620231,-0.0003561615611071,49.3283851205646,103.18512761993613
LCOE_ETHANOL_UPGRADE_6.csv,CA_Ethanol_to_Gasoline,0.0,0.0,1.062381067580904,0.0,0.0,54.52565372188384,4.730176482709964,29.766195291688515,1.9528771961215383,16.308550253477915,8.709012611739208,5.6915712187792975,-8.615053288057648,-17.574746785992993,6.708108027454825,,103.26472579738537
LCOE_BIOLF_6.csv,NE_Gasoline_Gasification_CCS_31_Agri,,2.5420289769777504,,0.0,,,,28.39302352174097,,23.131555055515523,,12.148331273176762,,-9.571915778219408,0.0003791797883135,46.75753656777916,103.40093879675908
