UNSORTED,,,,,,,,,,,,,SORTED,,,,,,,,,,,
id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol),,id,elec_production,elec_consumption,biomass_consumption,natgas_consumption,investment_cost,fixed_om_cost,variable_om_cost,modified capture cost,modified emissions cost,LCOE ($/MWh-ethanol),LCOE ($/GJ-ethanol)
CEN_Bio_Ethanol_Agri,-2.737125968867016,0.0,54.20562212474591,0.0,18.5322120463203,9.774667035988887,0.240718947255804,0.0,0.0005746552718266313,80.01666884071571,,,CEN_DryMill_CCS_Fermentation,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,1.1219173819252375,7.835557847855159,-8.17243484467934,-9.130563463491134,6.623714419066479,54.89793766647833,
MIDAT_Bio_Ethanol_Agri,-4.249140364641471,0.0,47.9565539786318,0.0,18.41498814617082,9.712838227330902,0.23919630043055334,0.0,-0.00046263089844779376,72.07397365702415,,,SE_DryMill_CCS_Fermentation_Exhaust,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,1.845971685370083,8.23225890533723,-8.143443156227582,-10.40706733212039,6.623714419066479,55.1248216990604,
NCEN_Bio_Ethanol_Agri,-3.3169236371648525,0.0,49.60205309264667,0.0,18.393478736071767,9.701493260991572,0.23891691000796392,0.0,-0.00015636607587806478,74.61886199647722,,,MIDAT_DryMill_CCS_Fermentation_Exhaust,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,1.845971685370083,8.23225890533723,-8.143443156227582,-9.377520552797469,6.623714419066479,56.18611429125978,
SE_Bio_Ethanol_Agri,-4.125049889652967,0.0,47.79124580201504,0.0,18.46799786736562,9.74079778083993,0.23988485526947068,0.0,0.0001310914916753795,72.11500750732877,,,NCEN_DryMill_CCS_Fermentation,0.0,0.8448152277830977,51.54077946979481,4.381581415267944,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.976830954751516,6.623714419066479,56.19909996226186,
TX_Bio_Ethanol_Agri,-2.1841453069427526,0.0,62.940523197873986,0.0,19.18066504229386,10.11668838283558,0.24914184475694828,0.0,-0.00016045580677959698,90.30271270501083,,,SE_DryMill_CCS_Fermentation,0.0,1.0510573049050351,51.54077946979481,4.381550402934732,1.1219173819252375,7.835557847855159,-8.17243484467934,-7.290487145906755,6.623714419066479,57.091654835895355,
CEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,56.806854091092305,0.0,18.725964591166843,9.902147492940259,0.2418379685610641,-10.34564483988755,0.0004651450407307691,75.33162444891364,,,NE_DryMill_CCS_Fermentation_Exhaust,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,1.845971685370083,8.23225890533723,-8.143443156227582,-7.998259833665633,6.623714419066479,57.78816351866073,
MIDAT_Bio_Ethanol_CCS_20_Herb,0.0,0.0,51.008372314796226,0.0,18.65453449134107,9.864375800034042,0.24091547881951414,-7.480961121672638,0.00019212493449440382,72.28742908825271,,,MIDAT_DryMill_CCS_Fermentation,0.0,1.0825827669928705,51.54077946979481,4.381770753723347,1.1219173819252375,7.835557847855159,-8.17243484467934,-6.569256339837379,6.623714419066479,57.84463145484118,
NCEN_Bio_Ethanol_CCS_20_Herb,0.0,0.0,53.32462763559874,0.0,18.61436095585113,9.843132340355499,0.24039665447989184,-9.085592458051927,-0.0005115382344028127,72.93641358999892,,,NE_DryMill_CCS_Fermentation,0.0,1.3054571304581477,51.54077946979481,4.38168489852719,1.1219173819252375,7.835557847855159,-8.17243484467934,-5.603039612032661,6.623714419066479,59.03363669091502,
SE_Bio_Ethanol_CCS_20_Herb,0.0,0.0,50.715389351501386,0.0,18.757150906155914,9.918638578848258,0.24224072672218017,-8.240147433234135,3.0013586781415905e-05,71.39330214358039,,,TX_DryMill_Existing_Non_CCS,0.0,0.5564594739735967,51.54077946979481,4.35021847946739,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.106724240536536,
TX_Bio_Ethanol_CCS_20_Herb,0.0,0.0,71.0324219422094,0.0,18.808407732679495,9.945742798435214,0.24290268711097615,-11.66364319805268,0.0005949769998612917,88.36642693938227,,,CEN_DryMill_Existing_Non_CCS,0.0,0.6974115563881922,51.54077946979481,4.381555299618924,0.0,7.22087243778104,-8.18532003954679,0.0,6.623714419066479,62.27901314310266,
